moisture_pct,lux,temperature,humidity_pct,pH,label,label_name
71.4,1128,18.7,88.3,6.18,4,Fungal_Risk
21.4,4255,19.8,53.7,6.42,1,Water_Stress
64.7,888,21.5,94.0,6.44,4,Fungal_Risk
65.7,4724,18.5,70.3,6.56,0,Healthy
89.0,774,19.7,85.8,6.85,2,Root_Rot_Risk
69.8,4294,23.8,62.4,6.4,0,Healthy
61.9,3105,22.0,60.1,6.55,0,Healthy
67.8,519,20.5,91.0,6.4,4,Fungal_Risk
57.8,200,19.1,59.4,6.22,6,Light_Deficiency
55.8,1549,23.9,58.6,5.25,5,Nutrient_Deficiency
39.1,4991,37.4,22.8,6.69,3,Heat_Stress
53.2,1816,25.9,51.5,5.21,5,Nutrient_Deficiency
56.9,2874,21.8,51.3,4.84,5,Nutrient_Deficiency
54.2,3820,20.8,55.2,4.78,5,Nutrient_Deficiency
38.6,6082,34.6,33.5,5.86,3,Heat_Stress
33.9,7017,34.9,32.1,6.7,3,Heat_Stress
61.5,4652,18.0,69.9,6.57,0,Healthy
16.8,2175,23.7,31.8,6.11,1,Water_Stress
60.2,4655,20.8,77.9,6.42,0,Healthy
98.6,1263,25.8,90.8,6.18,2,Root_Rot_Risk
64.4,1132,23.7,90.3,6.45,4,Fungal_Risk
40.1,4069,40.6,34.2,5.81,3,Heat_Stress
53.4,576,18.6,73.9,6.71,6,Light_Deficiency
59.7,696,19.3,88.4,6.11,4,Fungal_Risk
54.0,537,20.0,58.7,5.91,6,Light_Deficiency
61.8,4713,25.2,64.2,6.13,0,Healthy
42.2,5083,40.2,31.4,6.77,3,Heat_Stress
40.4,2154,33.9,22.6,6.0,3,Heat_Stress
76.8,679,21.9,94.4,5.94,4,Fungal_Risk
29.1,2668,29.5,41.1,6.15,1,Water_Stress
43.0,2220,22.3,60.6,5.01,5,Nutrient_Deficiency
68.5,332,23.3,88.8,6.25,4,Fungal_Risk
72.8,1366,20.8,95.9,6.73,4,Fungal_Risk
49.8,3643,42.1,29.6,6.73,3,Heat_Stress
92.4,1353,24.5,90.6,6.54,2,Root_Rot_Risk
65.6,2185,20.4,57.0,4.71,5,Nutrient_Deficiency
86.3,1079,22.5,90.9,6.24,2,Root_Rot_Risk
67.3,3943,18.2,64.7,6.44,0,Healthy
28.6,3995,27.0,53.2,6.13,1,Water_Stress
87.3,1101,22.7,89.6,6.56,2,Root_Rot_Risk
60.8,3188,26.1,73.5,6.11,0,Healthy
24.2,4471,21.6,34.5,6.18,1,Water_Stress
92.5,797,19.8,84.8,6.07,2,Root_Rot_Risk
67.3,3137,18.6,63.0,6.56,0,Healthy
59.7,4056,18.3,64.3,6.06,0,Healthy
46.6,3314,40.4,29.5,6.44,3,Heat_Stress
72.5,994,20.2,97.8,6.56,4,Fungal_Risk
91.6,1703,22.6,92.0,6.96,2,Root_Rot_Risk
19.7,2188,22.5,55.0,6.22,1,Water_Stress
62.5,4496,23.0,62.4,6.26,0,Healthy
90.0,2018,21.4,91.6,6.12,2,Root_Rot_Risk
48.1,6058,33.0,36.7,6.22,3,Heat_Stress
65.7,4457,25.9,63.6,6.04,0,Healthy
37.0,3906,35.8,24.2,6.22,3,Heat_Stress
88.1,961,22.6,81.9,6.43,2,Root_Rot_Risk
51.6,329,16.7,72.5,6.07,6,Light_Deficiency
43.5,3193,20.1,61.1,5.34,5,Nutrient_Deficiency
76.2,706,21.5,87.0,5.99,4,Fungal_Risk
18.8,1279,29.0,55.3,6.24,1,Water_Stress
51.5,4571,38.4,36.6,5.94,3,Heat_Stress
90.7,970,18.7,86.2,5.67,2,Root_Rot_Risk
54.9,2165,25.8,66.4,4.71,5,Nutrient_Deficiency
91.1,1514,18.1,93.2,6.56,2,Root_Rot_Risk
52.2,615,24.1,59.7,6.74,6,Light_Deficiency
72.1,933,21.2,99.6,6.66,4,Fungal_Risk
52.9,275,22.9,61.9,6.48,6,Light_Deficiency
51.4,3520,25.5,64.8,5.22,5,Nutrient_Deficiency
73.6,1265,23.5,96.6,6.54,4,Fungal_Risk
60.7,4006,27.0,67.1,6.23,0,Healthy
69.9,3470,23.8,73.9,6.64,0,Healthy
24.5,3964,30.1,38.4,6.05,1,Water_Stress
61.1,4575,23.5,72.3,6.3,0,Healthy
92.0,1854,18.8,88.9,6.15,2,Root_Rot_Risk
64.4,4700,23.2,67.1,6.77,0,Healthy
51.1,368,22.4,74.0,5.95,6,Light_Deficiency
53.4,109,20.0,56.3,6.26,6,Light_Deficiency
80.7,1270,18.2,97.8,6.03,4,Fungal_Risk
61.4,887,24.2,71.9,5.87,6,Light_Deficiency
55.6,723,18.7,56.4,6.03,6,Light_Deficiency
91.4,913,22.0,84.4,5.91,2,Root_Rot_Risk
60.3,901,23.1,68.5,6.72,6,Light_Deficiency
62.9,4676,24.6,66.0,6.1,0,Healthy
67.5,4518,21.5,66.0,6.62,0,Healthy
40.2,5262,39.0,23.5,6.15,3,Heat_Stress
27.2,1889,19.3,28.7,6.61,1,Water_Stress
54.6,3022,33.6,32.5,6.33,3,Heat_Stress
64.3,3438,22.3,78.5,6.31,0,Healthy
54.3,535,22.6,61.4,6.1,6,Light_Deficiency
42.8,3638,25.0,74.1,4.66,5,Nutrient_Deficiency
63.5,879,24.8,54.8,5.91,6,Light_Deficiency
85.3,1159,21.0,89.1,5.81,2,Root_Rot_Risk
64.6,1107,20.4,85.7,6.61,4,Fungal_Risk
59.7,1219,20.0,88.4,6.19,4,Fungal_Risk
49.9,3145,20.3,72.4,4.83,5,Nutrient_Deficiency
32.4,1510,23.3,34.2,6.09,1,Water_Stress
17.2,2379,29.5,25.1,6.19,1,Water_Stress
34.7,2273,28.9,33.3,6.12,1,Water_Stress
54.4,3954,33.4,27.8,6.04,3,Heat_Stress
68.0,4351,24.8,75.1,6.72,0,Healthy
65.7,521,20.4,98.3,6.6,4,Fungal_Risk
62.8,4704,22.0,68.8,6.52,0,Healthy
85.7,1418,20.3,80.9,6.17,2,Root_Rot_Risk
31.0,3663,29.8,35.3,6.32,1,Water_Stress
52.6,5521,34.5,24.2,5.92,3,Heat_Stress
24.4,5613,32.1,53.7,6.77,1,Water_Stress
14.5,2299,22.3,42.9,6.01,1,Water_Stress
67.4,3685,20.3,63.3,5.19,5,Nutrient_Deficiency
60.2,420,21.1,75.0,5.97,6,Light_Deficiency
45.0,2054,21.8,70.3,5.3,5,Nutrient_Deficiency
45.7,6559,34.7,39.7,5.8,3,Heat_Stress
76.8,1141,18.4,86.4,6.42,4,Fungal_Risk
60.7,687,22.1,92.9,6.12,4,Fungal_Risk
45.6,2160,22.3,62.1,4.96,5,Nutrient_Deficiency
65.7,3821,20.3,58.8,5.3,5,Nutrient_Deficiency
85.3,1514,19.4,89.6,6.9,2,Root_Rot_Risk
56.9,2999,23.9,71.0,5.01,5,Nutrient_Deficiency
51.5,701,18.0,67.6,6.24,6,Light_Deficiency
59.8,534,17.8,91.2,5.98,4,Fungal_Risk
45.3,6786,41.4,39.9,6.7,3,Heat_Stress
90.9,1938,20.4,89.4,6.97,2,Root_Rot_Risk
87.4,1224,21.1,81.8,6.09,2,Root_Rot_Risk
71.7,957,23.6,85.3,6.15,4,Fungal_Risk
86.0,562,18.8,92.0,5.89,2,Root_Rot_Risk
91.6,1705,22.2,85.4,6.69,2,Root_Rot_Risk
11.5,4411,32.7,40.6,6.26,1,Water_Stress
65.2,349,14.7,58.5,5.85,6,Light_Deficiency
93.0,1283,25.9,85.9,6.58,2,Root_Rot_Risk
50.9,2812,34.1,36.5,6.43,3,Heat_Stress
64.7,826,20.0,70.3,6.51,6,Light_Deficiency
47.0,2892,39.0,32.9,6.18,3,Heat_Stress
61.8,4721,24.0,77.0,6.42,0,Healthy
41.5,2150,37.2,33.3,6.43,3,Heat_Stress
31.3,4035,29.5,45.6,6.6,1,Water_Stress
56.3,793,17.3,61.9,6.47,6,Light_Deficiency
30.3,5743,20.4,54.5,6.39,1,Water_Stress
52.1,3319,24.7,66.8,4.88,5,Nutrient_Deficiency
53.3,2440,22.1,50.2,4.55,5,Nutrient_Deficiency
50.2,418,24.0,71.5,6.0,6,Light_Deficiency
50.7,410,17.2,61.2,5.92,6,Light_Deficiency
88.2,584,21.8,87.2,6.92,2,Root_Rot_Risk
30.6,3402,30.0,52.9,6.19,1,Water_Stress
52.3,216,15.0,64.0,6.06,6,Light_Deficiency
66.7,4296,24.7,74.2,6.24,0,Healthy
86.4,1860,21.6,91.1,5.84,2,Root_Rot_Risk
36.6,4826,32.6,28.4,6.16,3,Heat_Stress
63.2,4290,24.5,80.0,5.99,0,Healthy
61.0,3406,24.7,72.8,5.25,5,Nutrient_Deficiency
44.1,5432,39.6,32.8,6.16,3,Heat_Stress
63.1,4640,22.8,70.3,6.0,0,Healthy
50.8,352,21.5,66.5,5.82,6,Light_Deficiency
67.1,290,22.4,88.6,6.07,4,Fungal_Risk
43.4,3104,20.0,52.8,5.22,5,Nutrient_Deficiency
58.7,555,17.6,55.6,6.06,6,Light_Deficiency
18.0,4990,35.4,51.2,5.93,1,Water_Stress
60.6,389,17.5,56.8,6.11,6,Light_Deficiency
42.5,2264,35.6,22.4,6.58,3,Heat_Stress
61.2,452,23.1,73.7,5.93,6,Light_Deficiency
95.7,1530,20.4,82.5,5.82,2,Root_Rot_Risk
42.0,2092,22.4,64.6,4.58,5,Nutrient_Deficiency
68.5,3446,23.3,62.1,4.96,5,Nutrient_Deficiency
49.3,5154,40.5,40.7,6.2,3,Heat_Stress
96.1,740,18.3,92.0,6.61,2,Root_Rot_Risk
26.5,4643,29.6,44.0,6.62,1,Water_Stress
59.9,592,23.5,72.8,5.95,6,Light_Deficiency
69.1,4371,19.0,61.1,6.67,0,Healthy
18.4,2937,29.2,30.8,6.21,1,Water_Stress
63.0,3664,23.7,72.8,6.4,0,Healthy
65.9,1229,22.0,98.4,6.72,4,Fungal_Risk
30.1,4989,24.2,25.9,5.94,1,Water_Stress
59.5,85,17.9,57.2,6.5,6,Light_Deficiency
58.8,709,22.7,72.0,6.05,6,Light_Deficiency
67.4,442,16.4,67.2,6.42,6,Light_Deficiency
61.9,694,23.8,59.1,6.35,6,Light_Deficiency
63.6,3200,20.4,62.4,4.89,5,Nutrient_Deficiency
88.9,1705,23.1,86.0,6.11,2,Root_Rot_Risk
67.8,3771,19.5,74.9,6.54,0,Healthy
63.4,4354,20.7,66.0,6.11,0,Healthy
41.8,3509,41.0,41.4,6.53,3,Heat_Stress
53.3,6839,39.2,32.8,5.88,3,Heat_Stress
71.0,3154,19.4,67.7,5.0,5,Nutrient_Deficiency
48.8,3281,38.5,34.1,6.48,3,Heat_Stress
47.1,5883,36.4,33.7,6.43,3,Heat_Stress
60.1,3044,22.4,61.8,6.37,0,Healthy
53.9,2790,26.5,60.6,5.31,5,Nutrient_Deficiency
61.5,4369,26.7,74.4,6.24,0,Healthy
76.1,301,22.1,98.1,6.14,4,Fungal_Risk
49.8,3070,19.1,55.9,4.66,5,Nutrient_Deficiency
29.6,3760,20.1,25.2,6.21,1,Water_Stress
86.1,1230,25.7,87.8,6.74,2,Root_Rot_Risk
59.3,240,17.8,68.8,5.85,6,Light_Deficiency
85.6,435,19.2,95.4,5.83,2,Root_Rot_Risk
66.0,3541,21.3,69.8,5.98,0,Healthy
42.9,1941,20.7,59.3,5.0,5,Nutrient_Deficiency
64.9,347,23.2,94.1,6.32,4,Fungal_Risk
61.1,4095,19.9,69.0,6.45,0,Healthy
27.8,2539,31.8,27.6,6.32,1,Water_Stress
16.6,3579,23.2,42.0,6.4,1,Water_Stress
80.3,1390,20.6,88.2,6.79,4,Fungal_Risk
56.7,654,18.8,61.2,6.53,6,Light_Deficiency
54.2,3218,23.4,66.2,4.95,5,Nutrient_Deficiency
67.7,99,17.3,68.4,5.86,6,Light_Deficiency
61.9,776,21.4,61.8,6.49,6,Light_Deficiency
63.3,3296,21.7,61.8,6.75,0,Healthy
75.2,1145,21.4,96.8,6.07,4,Fungal_Risk
31.9,2677,23.9,51.5,6.68,1,Water_Stress
20.3,4559,20.0,26.2,5.93,1,Water_Stress
29.9,2771,25.0,28.6,6.24,1,Water_Stress
43.3,2159,41.5,28.0,6.03,3,Heat_Stress
39.5,2436,19.4,74.0,5.21,5,Nutrient_Deficiency
49.3,6311,36.2,29.4,5.95,3,Heat_Stress
51.3,5919,33.4,38.9,5.88,3,Heat_Stress
73.5,794,25.3,88.8,6.46,4,Fungal_Risk
60.1,4579,20.7,71.9,6.43,0,Healthy
61.0,746,20.8,90.5,6.09,4,Fungal_Risk
80.4,1201,18.7,98.4,6.28,4,Fungal_Risk
90.3,1622,20.5,87.3,6.13,2,Root_Rot_Risk
46.7,2547,22.1,51.1,5.41,5,Nutrient_Deficiency
64.5,438,22.8,73.6,6.81,6,Light_Deficiency
61.4,4604,20.1,61.0,6.27,0,Healthy
71.9,1056,23.0,89.2,6.61,4,Fungal_Risk
34.3,3506,28.4,28.4,6.76,1,Water_Stress
30.5,4735,40.6,31.4,6.49,3,Heat_Stress
74.0,948,20.7,97.8,6.29,4,Fungal_Risk
29.6,1799,33.3,40.0,6.05,1,Water_Stress
22.8,1396,29.5,45.7,6.09,1,Water_Stress
64.5,627,21.2,90.2,6.21,4,Fungal_Risk
85.8,2005,22.2,94.7,5.76,2,Root_Rot_Risk
65.3,1981,21.0,60.2,5.33,5,Nutrient_Deficiency
24.7,5214,30.6,54.7,6.09,1,Water_Stress
39.4,3067,38.6,31.4,6.75,3,Heat_Stress
77.3,999,20.3,96.6,5.86,4,Fungal_Risk
53.9,267,18.7,62.8,5.95,6,Light_Deficiency
64.5,240,16.4,62.9,6.69,6,Light_Deficiency
65.8,2999,20.8,53.3,4.53,5,Nutrient_Deficiency
97.8,759,23.7,85.6,6.8,2,Root_Rot_Risk
25.1,2325,30.0,33.7,5.84,1,Water_Stress
64.0,2102,21.3,56.4,5.32,5,Nutrient_Deficiency
33.7,6029,32.5,25.4,6.38,3,Heat_Stress
88.5,1759,20.3,87.7,5.89,2,Root_Rot_Risk
93.6,1749,23.1,81.1,6.27,2,Root_Rot_Risk
64.8,3428,24.7,73.5,6.43,0,Healthy
85.8,1950,18.4,94.3,6.23,2,Root_Rot_Risk
93.8,1581,25.3,81.6,5.54,2,Root_Rot_Risk
61.9,3864,22.9,71.4,6.34,0,Healthy
27.0,5073,29.9,42.5,6.34,1,Water_Stress
88.6,699,21.1,81.2,6.49,2,Root_Rot_Risk
50.5,3151,17.7,59.8,4.87,5,Nutrient_Deficiency
68.4,187,18.1,65.2,5.78,6,Light_Deficiency
42.8,6603,36.3,28.3,5.92,3,Heat_Stress
58.3,215,23.0,56.5,6.52,6,Light_Deficiency
74.0,1172,24.4,96.2,6.08,4,Fungal_Risk
63.4,697,22.4,91.6,6.51,4,Fungal_Risk
66.4,4231,19.5,69.0,6.47,0,Healthy
31.5,3287,38.1,37.9,6.25,3,Heat_Stress
62.9,3840,19.3,70.3,6.71,0,Healthy
69.5,494,19.6,98.8,6.39,4,Fungal_Risk
74.8,398,19.6,95.9,6.08,4,Fungal_Risk
96.1,848,20.0,86.9,6.78,2,Root_Rot_Risk
61.2,696,21.4,87.6,5.89,4,Fungal_Risk
70.3,1206,22.4,87.0,6.14,4,Fungal_Risk
17.2,5837,33.6,43.8,6.09,1,Water_Stress
56.3,2245,24.0,63.0,4.88,5,Nutrient_Deficiency
42.9,1724,19.4,71.5,4.91,5,Nutrient_Deficiency
64.4,4478,21.8,75.1,6.3,0,Healthy
42.6,1574,25.7,57.6,4.72,5,Nutrient_Deficiency
67.8,879,23.0,59.9,6.01,6,Light_Deficiency
70.6,662,25.1,90.1,6.49,4,Fungal_Risk
84.0,1850,19.9,82.6,6.4,2,Root_Rot_Risk
91.5,606,20.2,85.3,5.73,2,Root_Rot_Risk
72.5,1041,18.2,87.4,6.53,4,Fungal_Risk
49.2,3890,19.2,73.9,4.63,5,Nutrient_Deficiency
78.0,1049,24.0,99.4,6.33,4,Fungal_Risk
32.1,6897,33.3,20.4,5.81,3,Heat_Stress
64.0,4283,24.0,68.8,6.17,0,Healthy
10.6,5238,26.1,26.4,6.38,1,Water_Stress
42.0,6767,33.0,27.9,6.44,3,Heat_Stress
21.2,1939,25.8,26.9,6.01,1,Water_Stress
68.5,2018,20.6,56.6,5.23,5,Nutrient_Deficiency
91.2,1025,20.0,86.9,5.85,2,Root_Rot_Risk
50.8,1569,20.2,68.0,5.27,5,Nutrient_Deficiency
53.3,1700,38.4,33.1,6.5,3,Heat_Stress
68.1,3271,18.0,62.4,6.23,0,Healthy
96.1,1040,21.5,84.4,5.44,2,Root_Rot_Risk
92.0,1817,20.0,93.9,5.66,2,Root_Rot_Risk
9.5,3419,24.0,32.7,6.65,1,Water_Stress
21.1,2869,32.1,30.8,6.65,1,Water_Stress
31.7,5717,38.7,25.5,6.18,3,Heat_Stress
18.5,2737,22.2,36.9,6.39,1,Water_Stress
29.6,2701,30.1,49.8,5.94,1,Water_Stress
63.3,4495,20.0,80.1,6.21,0,Healthy
50.3,960,20.1,74.0,6.5,6,Light_Deficiency
76.2,1156,19.2,88.5,6.28,4,Fungal_Risk
90.5,953,25.3,91.2,6.94,2,Root_Rot_Risk
48.4,4945,35.5,20.2,6.14,3,Heat_Stress
61.9,4362,25.2,62.2,6.65,0,Healthy
14.2,4215,25.5,37.6,6.26,1,Water_Stress
60.1,4436,20.9,79.5,6.1,0,Healthy
99.9,1873,22.1,91.2,6.96,2,Root_Rot_Risk
66.5,2912,24.8,57.8,5.08,5,Nutrient_Deficiency
51.3,6190,38.5,28.0,6.18,3,Heat_Stress
26.6,2282,29.9,40.5,6.67,1,Water_Stress
73.4,320,18.6,88.2,5.99,4,Fungal_Risk
97.7,946,20.6,92.3,5.86,2,Root_Rot_Risk
63.5,3705,24.8,63.4,6.34,0,Healthy
60.2,746,19.1,62.9,6.32,6,Light_Deficiency
68.8,3744,20.7,61.9,6.63,0,Healthy
68.6,3349,22.2,64.0,6.19,0,Healthy
92.6,1882,24.0,88.6,6.91,2,Root_Rot_Risk
86.0,552,20.2,84.4,6.37,2,Root_Rot_Risk
44.6,3540,21.1,54.2,4.51,5,Nutrient_Deficiency
65.8,416,19.7,100.0,6.71,4,Fungal_Risk
64.7,2991,19.8,72.9,6.7,0,Healthy
64.9,4916,24.8,69.4,6.42,0,Healthy
23.0,2351,25.7,52.3,6.17,1,Water_Stress
69.5,766,19.0,94.9,6.18,4,Fungal_Risk
73.7,916,22.2,86.8,6.41,4,Fungal_Risk
20.8,1481,25.6,33.5,6.08,1,Water_Stress
58.4,2254,22.3,53.2,4.52,5,Nutrient_Deficiency
55.0,1752,21.3,72.7,4.97,5,Nutrient_Deficiency
72.3,741,22.9,89.6,5.84,4,Fungal_Risk
91.7,1756,21.3,89.9,5.55,2,Root_Rot_Risk
18.9,4408,29.4,37.9,6.66,1,Water_Stress
50.4,3942,33.8,32.9,5.81,3,Heat_Stress
34.1,6165,39.2,25.5,5.96,3,Heat_Stress
64.7,4433,23.2,65.8,6.32,0,Healthy
69.8,4781,20.6,64.2,6.44,0,Healthy
45.1,6403,34.6,40.0,5.98,3,Heat_Stress
17.0,2456,31.8,43.2,6.32,1,Water_Stress
63.2,4956,22.4,74.5,6.02,0,Healthy
48.0,3287,19.0,70.3,5.04,5,Nutrient_Deficiency
55.6,186,17.4,73.1,6.5,6,Light_Deficiency
40.2,5720,41.8,26.9,5.95,3,Heat_Stress
33.1,4333,34.7,38.6,5.8,3,Heat_Stress
69.6,596,18.7,70.1,6.29,6,Light_Deficiency
62.5,502,23.2,94.8,6.79,4,Fungal_Risk
20.4,2313,26.6,48.5,6.17,1,Water_Stress
68.8,3603,23.2,78.4,6.24,0,Healthy
32.2,2775,23.1,48.1,6.17,1,Water_Stress
60.7,2347,24.7,50.1,5.21,5,Nutrient_Deficiency
62.8,4890,27.8,67.3,6.3,0,Healthy
43.9,2849,40.1,22.1,5.92,3,Heat_Stress
93.3,1661,26.1,87.6,6.04,2,Root_Rot_Risk
42.9,1803,18.2,51.3,4.78,5,Nutrient_Deficiency
17.6,2969,32.4,50.4,6.26,1,Water_Stress
84.9,1374,23.6,82.8,6.42,2,Root_Rot_Risk
66.7,538,22.1,91.7,6.7,4,Fungal_Risk
37.7,5785,33.0,33.9,5.97,3,Heat_Stress
54.1,4518,38.4,30.2,6.77,3,Heat_Stress
67.0,3004,18.3,78.1,6.51,0,Healthy
92.5,1578,18.5,80.7,6.26,2,Root_Rot_Risk
64.1,353,15.1,71.5,5.79,6,Light_Deficiency
62.6,3820,20.9,73.5,6.09,0,Healthy
52.6,967,24.6,69.9,6.24,6,Light_Deficiency
94.9,629,17.8,90.5,6.55,2,Root_Rot_Risk
73.7,959,24.0,93.6,6.19,4,Fungal_Risk
67.7,4337,26.1,65.2,6.08,0,Healthy
70.9,1224,19.3,89.1,6.74,4,Fungal_Risk
53.9,2763,22.6,73.2,4.56,5,Nutrient_Deficiency
52.6,5732,33.3,21.4,6.01,3,Heat_Stress
59.6,280,15.7,63.5,6.53,6,Light_Deficiency
62.0,356,24.5,62.8,6.13,6,Light_Deficiency
91.4,1162,25.4,87.5,6.07,2,Root_Rot_Risk
41.8,2606,35.8,30.9,6.05,3,Heat_Stress
70.3,4388,26.5,72.2,6.75,0,Healthy
74.8,456,18.7,87.5,6.69,4,Fungal_Risk
39.1,3565,25.7,71.8,4.92,5,Nutrient_Deficiency
65.0,714,21.0,57.7,6.59,6,Light_Deficiency
96.2,1707,17.4,88.1,5.84,2,Root_Rot_Risk
69.5,943,18.9,87.2,6.77,4,Fungal_Risk
33.4,5113,25.7,39.8,6.55,1,Water_Stress
61.1,3254,25.4,72.0,6.55,0,Healthy
43.8,3392,25.8,53.2,5.15,5,Nutrient_Deficiency
60.6,3437,19.3,50.4,4.74,5,Nutrient_Deficiency
35.8,1887,38.7,34.7,5.81,3,Heat_Stress
33.3,3276,22.9,46.3,6.25,1,Water_Stress
36.7,3274,37.2,37.7,6.79,3,Heat_Stress
86.3,1354,22.2,92.8,6.8,2,Root_Rot_Risk
45.0,4393,40.6,22.0,6.67,3,Heat_Stress
62.8,4692,18.3,71.4,6.37,0,Healthy
61.9,4992,26.3,79.0,6.22,0,Healthy
86.5,978,21.4,81.2,5.75,2,Root_Rot_Risk
21.8,1806,19.6,29.6,5.99,1,Water_Stress
55.5,308,21.3,56.8,6.11,6,Light_Deficiency
64.4,4657,20.5,64.3,6.18,0,Healthy
84.6,762,22.9,85.7,6.31,2,Root_Rot_Risk
62.7,1434,21.1,91.9,6.42,4,Fungal_Risk
60.5,3309,22.3,78.6,6.66,0,Healthy
64.5,2339,20.7,73.2,5.23,5,Nutrient_Deficiency
56.4,577,22.7,76.2,6.14,6,Light_Deficiency
92.5,1541,25.2,87.6,6.73,2,Root_Rot_Risk
84.3,643,24.2,83.4,5.87,2,Root_Rot_Risk
66.7,804,24.5,90.0,6.75,4,Fungal_Risk
74.8,1025,20.9,93.1,6.75,4,Fungal_Risk
25.4,5161,30.8,32.2,6.29,1,Water_Stress
65.6,4425,19.4,78.9,5.94,0,Healthy
55.8,3905,26.7,66.9,4.81,5,Nutrient_Deficiency
31.5,5388,28.7,51.8,5.87,1,Water_Stress
65.4,612,24.2,70.1,6.23,6,Light_Deficiency
49.1,3682,24.2,69.8,5.16,5,Nutrient_Deficiency
91.3,1086,23.0,84.0,5.95,2,Root_Rot_Risk
74.2,1102,20.7,92.7,5.87,4,Fungal_Risk
53.5,3648,39.2,29.8,6.26,3,Heat_Stress
68.4,3217,21.4,68.6,6.2,0,Healthy
67.6,4259,20.1,61.4,6.64,0,Healthy
59.2,2198,20.9,54.0,4.89,5,Nutrient_Deficiency
79.4,1182,18.5,85.7,6.21,4,Fungal_Risk
61.1,4246,20.0,71.6,6.63,0,Healthy
97.3,705,23.3,93.2,6.12,2,Root_Rot_Risk
50.6,2598,41.1,20.9,6.69,3,Heat_Stress
50.4,7147,39.3,29.6,6.6,3,Heat_Stress
14.6,2878,31.7,39.5,6.18,1,Water_Stress
17.8,4591,22.2,28.4,5.99,1,Water_Stress
55.2,5326,37.5,23.8,6.7,3,Heat_Stress
61.0,4274,20.2,76.9,6.51,0,Healthy
54.0,6997,35.2,34.8,6.03,3,Heat_Stress
67.7,1431,22.1,94.5,6.33,4,Fungal_Risk
73.6,1103,18.3,99.1,6.24,4,Fungal_Risk
10.8,2219,29.2,30.1,6.25,1,Water_Stress
94.5,446,20.1,79.8,6.9,2,Root_Rot_Risk
77.5,801,19.0,88.7,6.08,4,Fungal_Risk
61.6,917,22.9,86.4,6.09,4,Fungal_Risk
28.0,3930,21.1,46.9,6.29,1,Water_Stress
60.9,4628,23.3,67.4,6.7,0,Healthy
96.7,1060,25.2,89.8,5.81,2,Root_Rot_Risk
71.2,362,19.2,90.7,6.23,4,Fungal_Risk
31.7,2285,21.9,40.8,6.09,1,Water_Stress
96.3,1451,18.6,84.1,6.93,2,Root_Rot_Risk
14.1,3558,22.2,53.4,6.51,1,Water_Stress
37.9,2338,34.7,28.6,6.0,3,Heat_Stress
88.2,1361,22.1,93.9,6.59,2,Root_Rot_Risk
68.0,4773,21.9,79.9,6.81,0,Healthy
26.1,4857,29.5,44.9,6.36,1,Water_Stress
57.3,638,24.0,62.8,6.28,6,Light_Deficiency
73.6,943,18.4,95.8,5.87,4,Fungal_Risk
65.6,4489,23.2,76.0,6.11,0,Healthy
17.0,3961,29.0,50.5,5.89,1,Water_Stress
66.6,3841,25.0,65.0,6.11,0,Healthy
52.3,827,23.2,59.3,5.95,6,Light_Deficiency
46.1,6441,33.9,24.1,6.74,3,Heat_Stress
35.9,3853,32.1,36.4,6.5,3,Heat_Stress
92.4,598,18.6,90.6,6.1,2,Root_Rot_Risk
31.2,4874,24.1,32.0,6.56,1,Water_Stress
98.3,1154,25.8,90.1,6.78,2,Root_Rot_Risk
68.8,755,19.8,98.0,6.61,4,Fungal_Risk
48.1,1622,23.2,55.8,4.94,5,Nutrient_Deficiency
38.6,4682,38.0,31.5,6.18,3,Heat_Stress
92.1,1784,23.9,82.1,6.76,2,Root_Rot_Risk
15.2,3384,19.9,49.8,6.71,1,Water_Stress
52.9,2882,21.8,59.4,4.64,5,Nutrient_Deficiency
11.0,5229,28.2,37.9,5.95,1,Water_Stress
78.8,1121,20.3,90.3,6.77,4,Fungal_Risk
48.9,5141,35.6,21.3,6.46,3,Heat_Stress
64.2,4754,20.7,69.8,6.68,0,Healthy
64.4,1156,22.3,87.2,6.31,4,Fungal_Risk
99.2,1919,25.4,92.9,6.13,2,Root_Rot_Risk
61.2,618,16.7,63.3,6.21,6,Light_Deficiency
62.7,4930,27.6,64.4,6.64,0,Healthy
59.1,723,23.2,60.5,6.12,6,Light_Deficiency
58.1,601,15.9,59.3,6.33,6,Light_Deficiency
89.7,1743,22.2,82.8,6.94,2,Root_Rot_Risk
58.5,2854,19.4,75.5,4.71,5,Nutrient_Deficiency
31.2,4159,32.3,40.2,6.21,1,Water_Stress
70.8,1255,19.6,91.2,6.5,4,Fungal_Risk
73.0,1342,20.2,89.0,5.83,4,Fungal_Risk
52.5,388,23.5,69.4,6.85,6,Light_Deficiency
63.5,4596,19.3,60.0,6.35,0,Healthy
63.0,481,21.4,56.5,5.88,6,Light_Deficiency
61.9,4559,21.6,65.0,6.72,0,Healthy
85.4,1283,18.8,83.4,5.57,2,Root_Rot_Risk
16.0,3258,25.9,31.8,6.57,1,Water_Stress
52.3,5391,39.5,25.6,6.51,3,Heat_Stress
33.8,5316,37.7,28.0,6.46,3,Heat_Stress
19.2,2584,34.1,25.0,6.63,1,Water_Stress
66.8,3575,26.4,78.2,6.32,0,Healthy
12.8,4691,17.9,25.4,6.46,1,Water_Stress
66.8,3680,23.1,59.5,4.62,5,Nutrient_Deficiency
