moisture_pct,lux,temperature,humidity_pct,growth_stage,label,label_name
60.7,5591,26.2,61.2,3,0,Healthy
91.3,294,25.0,91.6,0,2,Root_Rot_Risk
40.7,4545,32.8,33.1,2,3,Heat_Stress
57.2,4122,20.4,67.9,5,0,Healthy
92.8,3313,21.0,56.6,1,5,Over_Watering
28.4,6704,41.0,27.9,0,3,Heat_Stress
51.9,3041,27.6,62.6,5,0,Healthy
49.5,995,18.7,58.9,1,6,Light_Deficiency
75.5,747,17.9,86.7,3,4,Fungal_Risk
90.0,347,19.7,76.6,1,5,Over_Watering
57.7,902,16.0,79.7,1,6,Light_Deficiency
24.8,2399,19.8,31.7,4,1,Water_Stress
61.4,854,20.8,63.1,0,6,Light_Deficiency
35.5,3598,35.0,36.6,3,3,Heat_Stress
49.1,632,18.2,61.2,1,6,Light_Deficiency
99.5,758,23.6,80.8,2,2,Root_Rot_Risk
85.4,1033,23.7,58.2,0,5,Over_Watering
98.0,3032,19.4,86.3,0,5,Over_Watering
44.6,6111,37.4,38.3,5,3,Heat_Stress
88.8,1899,17.5,95.8,0,2,Root_Rot_Risk
20.2,5023,36.7,33.5,0,1,Water_Stress
51.8,528,17.1,61.4,1,6,Light_Deficiency
75.1,3365,23.6,77.3,1,0,Healthy
18.0,5926,28.6,62.9,0,1,Water_Stress
64.5,4982,26.7,59.4,2,0,Healthy
75.5,1310,24.9,93.5,2,4,Fungal_Risk
32.1,5535,29.9,45.7,0,1,Water_Stress
49.4,58,18.7,68.1,1,6,Light_Deficiency
74.5,356,20.0,63.0,1,6,Light_Deficiency
54.9,484,19.4,58.7,2,6,Light_Deficiency
62.4,953,14.4,65.7,1,6,Light_Deficiency
92.2,744,19.7,65.2,2,5,Over_Watering
86.8,1068,17.1,97.5,4,2,Root_Rot_Risk
45.6,4496,17.4,59.9,5,0,Healthy
61.5,5027,22.2,67.4,3,0,Healthy
41.6,5897,35.2,32.7,0,3,Heat_Stress
56.8,2283,32.6,40.1,0,3,Heat_Stress
88.6,913,21.5,71.5,0,5,Over_Watering
40.4,3695,33.1,34.9,0,3,Heat_Stress
37.1,1535,42.0,30.3,5,3,Heat_Stress
54.9,4473,25.1,55.2,4,0,Healthy
88.9,2874,26.8,61.6,2,5,Over_Watering
63.3,5321,27.2,72.8,2,0,Healthy
73.4,1113,23.7,94.9,1,4,Fungal_Risk
89.9,2692,26.7,56.2,0,5,Over_Watering
11.9,1980,27.2,40.4,0,1,Water_Stress
99.3,263,22.3,92.4,0,2,Root_Rot_Risk
68.6,438,18.5,67.5,0,6,Light_Deficiency
96.3,1176,18.0,81.7,4,2,Root_Rot_Risk
65.4,4682,22.3,70.6,2,0,Healthy
89.2,4719,25.0,62.7,1,5,Over_Watering
69.9,449,22.7,92.8,0,4,Fungal_Risk
55.7,4528,21.9,65.8,5,0,Healthy
31.9,3563,32.3,39.6,4,1,Water_Stress
17.6,3188,20.7,70.7,5,1,Water_Stress
76.5,830,21.5,89.7,0,4,Fungal_Risk
55.0,438,16.5,69.0,2,6,Light_Deficiency
88.2,3285,18.6,86.8,0,5,Over_Watering
68.0,927,22.9,51.4,1,6,Light_Deficiency
54.7,411,25.2,73.7,1,6,Light_Deficiency
71.0,1607,23.4,70.7,0,0,Healthy
62.2,372,17.6,97.4,4,4,Fungal_Risk
9.4,5277,24.2,51.0,2,1,Water_Stress
27.3,4254,20.2,62.6,2,1,Water_Stress
9.6,6073,32.6,70.4,1,1,Water_Stress
45.2,1426,34.2,21.1,3,3,Heat_Stress
88.8,1212,26.5,68.0,0,5,Over_Watering
32.7,2146,33.7,18.3,0,3,Heat_Stress
26.8,6157,39.0,35.3,4,3,Heat_Stress
66.1,695,24.1,95.6,3,4,Fungal_Risk
71.0,5544,23.3,65.9,2,0,Healthy
64.1,871,20.2,95.2,1,4,Fungal_Risk
81.9,1114,25.2,85.2,1,4,Fungal_Risk
88.9,742,21.6,81.6,4,2,Root_Rot_Risk
87.4,338,18.5,84.7,2,5,Over_Watering
58.7,144,18.3,79.8,1,6,Light_Deficiency
57.4,3842,19.0,65.7,5,0,Healthy
81.0,589,25.2,90.6,2,4,Fungal_Risk
12.9,6196,20.8,58.6,2,1,Water_Stress
49.7,4658,42.4,28.7,2,3,Heat_Stress
76.0,198,20.0,89.2,0,4,Fungal_Risk
18.3,808,34.1,35.1,3,1,Water_Stress
33.8,2551,33.2,53.8,3,1,Water_Stress
76.6,307,20.8,90.1,3,4,Fungal_Risk
99.9,743,22.3,92.7,3,2,Root_Rot_Risk
86.1,1843,21.0,77.1,0,5,Over_Watering
30.7,4119,28.6,48.9,1,1,Water_Stress
48.2,4100,35.0,39.9,3,3,Heat_Stress
76.7,376,22.7,89.6,0,4,Fungal_Risk
64.5,423,19.9,54.1,3,6,Light_Deficiency
45.4,833,23.2,55.0,1,6,Light_Deficiency
91.0,1151,18.1,77.3,1,5,Over_Watering
85.7,1727,18.9,86.8,0,2,Root_Rot_Risk
26.2,5151,26.0,34.3,3,1,Water_Stress
87.1,3977,25.4,84.7,4,5,Over_Watering
51.1,1801,33.9,39.2,1,3,Heat_Stress
93.6,695,23.8,83.4,2,2,Root_Rot_Risk
93.9,1715,24.0,95.8,1,2,Root_Rot_Risk
70.5,1224,19.5,73.1,0,0,Healthy
94.1,1716,21.2,95.8,3,2,Root_Rot_Risk
98.7,1908,24.1,79.2,3,2,Root_Rot_Risk
56.4,4677,25.6,66.4,4,0,Healthy
11.5,2496,24.8,59.7,4,1,Water_Stress
93.1,1308,20.7,83.5,1,2,Root_Rot_Risk
87.8,4489,27.9,76.5,0,5,Over_Watering
60.8,194,14.7,78.0,4,6,Light_Deficiency
31.9,4844,33.7,34.5,1,3,Heat_Stress
51.5,287,14.7,52.1,0,6,Light_Deficiency
76.3,754,19.1,93.8,0,4,Fungal_Risk
73.2,1329,22.5,92.6,1,4,Fungal_Risk
47.9,3108,20.0,66.3,5,0,Healthy
38.5,1016,37.5,24.9,5,3,Heat_Stress
48.8,2560,24.9,54.9,5,0,Healthy
73.3,902,21.2,90.6,0,4,Fungal_Risk
61.9,465,19.2,90.0,4,4,Fungal_Risk
95.9,661,24.0,88.5,3,2,Root_Rot_Risk
67.7,442,23.3,97.4,2,4,Fungal_Risk
67.7,844,21.8,89.1,2,4,Fungal_Risk
34.6,5350,22.1,71.1,3,1,Water_Stress
92.2,1315,17.6,60.9,1,5,Over_Watering
89.5,4806,27.5,82.9,0,5,Over_Watering
65.0,5488,22.1,58.7,3,0,Healthy
99.0,2200,18.3,66.1,2,5,Over_Watering
68.1,211,15.8,62.2,1,6,Light_Deficiency
65.6,1189,21.3,88.7,1,4,Fungal_Risk
91.4,1232,23.7,83.7,3,2,Root_Rot_Risk
91.1,1085,19.5,81.4,0,2,Root_Rot_Risk
80.3,717,21.2,91.0,2,4,Fungal_Risk
96.6,1626,17.4,83.3,2,5,Over_Watering
72.1,313,25.3,97.3,4,4,Fungal_Risk
35.4,2083,42.7,18.1,5,3,Heat_Stress
72.1,4156,22.8,65.2,2,0,Healthy
37.8,989,33.0,43.7,2,1,Water_Stress
49.3,4979,34.1,27.4,4,3,Heat_Stress
35.1,681,31.2,66.2,0,1,Water_Stress
94.7,1108,19.4,74.6,2,5,Over_Watering
89.5,1465,21.2,94.0,3,2,Root_Rot_Risk
89.7,2387,27.3,65.9,1,5,Over_Watering
52.4,4424,42.4,37.0,0,3,Heat_Stress
87.3,1704,22.5,72.2,0,0,Healthy
93.5,1486,24.9,79.6,1,2,Root_Rot_Risk
89.2,699,19.6,97.5,4,2,Root_Rot_Risk
34.3,4062,36.3,34.6,5,1,Water_Stress
16.2,5147,32.4,48.7,4,1,Water_Stress
33.1,3395,41.3,18.3,5,3,Heat_Stress
30.6,837,23.4,65.7,5,1,Water_Stress
23.4,4899,23.8,38.0,4,1,Water_Stress
72.5,1668,21.4,75.6,0,0,Healthy
59.7,498,17.6,52.2,5,6,Light_Deficiency
78.3,593,24.2,99.8,3,4,Fungal_Risk
88.5,339,18.7,89.2,0,2,Root_Rot_Risk
53.9,3280,42.3,22.1,1,3,Heat_Stress
57.1,3778,20.3,60.4,5,0,Healthy
31.2,2636,37.3,48.7,3,1,Water_Stress
68.5,3392,18.8,65.3,1,0,Healthy
87.0,1386,18.5,93.9,0,2,Root_Rot_Risk
90.6,1092,24.7,69.7,1,5,Over_Watering
49.1,4964,34.1,32.9,0,3,Heat_Stress
27.8,5489,27.1,66.3,1,1,Water_Stress
61.1,976,24.7,98.2,1,4,Fungal_Risk
97.3,877,18.2,89.5,0,2,Root_Rot_Risk
58.1,5025,28.3,54.2,2,0,Healthy
73.6,498,20.0,62.0,2,6,Light_Deficiency
54.5,4817,26.3,55.4,3,0,Healthy
59.7,4178,23.4,69.7,1,0,Healthy
97.4,630,18.4,92.0,0,2,Root_Rot_Risk
98.1,218,25.1,84.7,1,2,Root_Rot_Risk
92.3,765,19.1,85.2,1,5,Over_Watering
67.1,936,24.5,90.6,1,4,Fungal_Risk
66.0,5071,25.3,60.9,3,0,Healthy
51.0,4043,24.0,63.5,4,0,Healthy
25.3,4270,24.2,54.3,5,1,Water_Stress
79.7,828,23.4,87.5,4,4,Fungal_Risk
63.9,1475,19.7,86.9,0,4,Fungal_Risk
17.2,1605,33.2,47.8,5,1,Water_Stress
88.1,4963,19.7,81.1,0,5,Over_Watering
85.8,1237,21.8,80.1,1,5,Over_Watering
70.7,1156,25.4,85.3,4,4,Fungal_Risk
85.7,1341,21.6,80.7,4,2,Root_Rot_Risk
22.2,1441,31.3,54.3,5,1,Water_Stress
42.4,2383,38.3,21.8,2,3,Heat_Stress
50.2,6116,36.5,35.7,3,3,Heat_Stress
57.9,4619,26.1,63.9,2,0,Healthy
63.1,4502,22.0,66.7,4,0,Healthy
26.7,2480,41.3,21.7,1,3,Heat_Stress
17.8,3466,26.1,56.3,5,1,Water_Stress
49.1,3066,23.8,68.2,5,0,Healthy
99.7,4246,23.3,78.8,1,5,Over_Watering
48.0,564,23.2,67.3,0,6,Light_Deficiency
28.7,1633,39.5,41.5,0,3,Heat_Stress
32.2,1022,40.9,38.7,1,3,Heat_Stress
45.4,785,19.0,56.6,2,6,Light_Deficiency
73.2,530,23.7,94.1,3,4,Fungal_Risk
12.6,5807,21.3,73.5,3,1,Water_Stress
68.7,3453,24.8,74.2,1,0,Healthy
8.0,4106,20.5,55.7,3,1,Water_Stress
99.9,3516,25.7,59.3,0,5,Over_Watering
47.5,4526,28.5,53.1,2,0,Healthy
48.3,3993,39.1,31.3,5,3,Heat_Stress
99.0,392,17.6,84.7,0,2,Root_Rot_Risk
97.7,2508,18.5,83.5,0,5,Over_Watering
11.0,5670,35.1,42.3,2,1,Water_Stress
95.7,1379,18.8,83.3,3,2,Root_Rot_Risk
80.1,219,22.3,97.6,3,4,Fungal_Risk
31.3,4636,41.6,36.5,1,3,Heat_Stress
52.6,2379,36.4,36.5,4,3,Heat_Stress
60.7,3117,24.9,64.9,5,0,Healthy
86.8,1885,24.3,88.8,4,2,Root_Rot_Risk
53.5,221,24.0,51.1,0,6,Light_Deficiency
68.4,3290,23.9,64.7,1,0,Healthy
46.5,617,15.6,69.0,4,6,Light_Deficiency
91.1,736,26.7,85.2,3,2,Root_Rot_Risk
67.2,368,19.7,85.1,0,4,Fungal_Risk
70.4,5702,24.8,56.8,2,0,Healthy
65.2,591,18.3,99.1,1,4,Fungal_Risk
95.3,4330,23.6,62.7,2,5,Over_Watering
29.0,4167,33.0,19.9,3,3,Heat_Stress
48.6,422,14.9,68.8,5,6,Light_Deficiency
57.2,69,15.6,46.2,5,6,Light_Deficiency
97.2,1697,25.4,82.7,0,2,Root_Rot_Risk
49.9,3854,38.3,20.1,3,3,Heat_Stress
54.2,4312,21.4,66.9,4,0,Healthy
65.3,309,25.5,94.0,4,4,Fungal_Risk
88.7,3911,23.9,65.9,3,5,Over_Watering
72.9,415,17.7,62.1,0,6,Light_Deficiency
92.9,1059,25.9,81.0,4,2,Root_Rot_Risk
67.1,1117,24.6,91.4,0,4,Fungal_Risk
26.2,5291,37.2,33.0,5,1,Water_Stress
64.2,3092,21.9,65.5,1,0,Healthy
86.5,3840,20.9,57.1,0,5,Over_Watering
89.4,1628,19.1,63.2,1,5,Over_Watering
42.8,5294,39.2,39.5,1,3,Heat_Stress
22.1,3292,21.7,39.8,1,1,Water_Stress
27.0,6131,38.9,24.1,0,3,Heat_Stress
88.5,1227,21.3,85.5,3,2,Root_Rot_Risk
53.3,5825,32.5,34.0,2,3,Heat_Stress
70.6,4325,26.1,68.3,2,0,Healthy
60.1,4222,19.6,60.6,5,0,Healthy
85.0,1307,25.8,90.1,4,2,Root_Rot_Risk
18.2,5802,21.1,50.2,3,1,Water_Stress
74.6,561,19.6,48.1,1,6,Light_Deficiency
56.2,4958,24.4,74.2,2,0,Healthy
93.1,1193,19.0,96.6,0,2,Root_Rot_Risk
76.0,1480,23.0,97.9,4,4,Fungal_Risk
72.8,4935,26.9,70.7,2,0,Healthy
96.4,4293,21.0,56.1,1,5,Over_Watering
64.6,929,15.0,60.8,1,6,Light_Deficiency
97.9,1605,22.8,84.5,1,2,Root_Rot_Risk
91.5,320,25.2,91.1,1,2,Root_Rot_Risk
79.3,391,25.4,92.6,3,4,Fungal_Risk
68.2,1462,21.7,98.7,0,4,Fungal_Risk
9.5,5958,18.6,51.4,4,1,Water_Stress
81.8,1243,22.6,78.4,0,0,Healthy
97.5,3102,22.9,76.5,0,5,Over_Watering
23.0,1067,33.1,66.0,1,1,Water_Stress
67.7,84,14.5,66.0,1,6,Light_Deficiency
96.0,469,25.4,70.0,5,5,Over_Watering
99.6,967,26.1,80.5,4,2,Root_Rot_Risk
63.1,784,18.9,93.5,0,4,Fungal_Risk
46.6,5169,33.5,41.9,1,3,Heat_Stress
56.1,3437,22.6,64.6,1,0,Healthy
53.1,4424,24.0,67.6,4,0,Healthy
93.2,1297,23.2,73.8,0,5,Over_Watering
78.6,352,25.4,85.9,3,4,Fungal_Risk
54.8,4989,24.3,58.9,3,0,Healthy
91.8,544,25.3,92.0,2,2,Root_Rot_Risk
51.7,5663,38.7,37.0,4,3,Heat_Stress
53.3,3974,42.9,34.8,2,3,Heat_Stress
8.3,1376,25.1,46.9,3,1,Water_Stress
18.8,5597,31.9,42.3,1,1,Water_Stress
51.1,2841,39.3,39.8,5,3,Heat_Stress
67.6,4814,25.2,72.9,3,0,Healthy
58.2,6747,42.1,32.8,2,3,Heat_Stress
69.4,631,23.8,95.6,3,4,Fungal_Risk
67.9,870,19.6,99.9,4,4,Fungal_Risk
24.2,4670,22.1,42.9,2,1,Water_Stress
97.8,1029,25.4,90.1,0,2,Root_Rot_Risk
61.6,770,21.6,99.0,1,4,Fungal_Risk
61.4,1060,20.8,87.0,3,4,Fungal_Risk
19.7,5589,37.7,37.6,0,1,Water_Stress
73.8,1728,20.2,67.3,0,0,Healthy
89.3,1813,22.8,91.0,2,2,Root_Rot_Risk
79.7,311,24.0,88.8,0,4,Fungal_Risk
17.5,1360,31.8,45.3,1,1,Water_Stress
98.5,627,18.0,89.8,4,2,Root_Rot_Risk
30.9,6479,35.6,48.0,2,1,Water_Stress
47.1,2355,32.4,23.8,3,3,Heat_Stress
88.2,1368,26.8,84.1,2,2,Root_Rot_Risk
58.7,4092,23.4,57.6,4,0,Healthy
30.2,3217,34.4,60.5,5,1,Water_Stress
67.4,145,23.4,71.5,3,6,Light_Deficiency
67.8,944,23.1,91.1,0,4,Fungal_Risk
52.4,3785,24.4,61.7,5,0,Healthy
32.6,3038,26.9,73.3,5,1,Water_Stress
57.7,3478,21.6,64.8,1,0,Healthy
66.0,386,17.5,69.0,2,6,Light_Deficiency
38.5,6158,34.9,20.1,5,3,Heat_Stress
44.4,1056,35.1,38.0,4,3,Heat_Stress
93.9,1392,17.1,84.1,4,2,Root_Rot_Risk
25.0,3922,33.3,39.9,2,1,Water_Stress
95.4,592,25.5,95.7,1,2,Root_Rot_Risk
77.1,1438,18.7,98.3,3,4,Fungal_Risk
90.9,456,22.6,60.8,0,5,Over_Watering
45.9,6704,38.8,24.4,3,3,Heat_Stress
97.1,845,21.7,91.6,2,2,Root_Rot_Risk
36.7,2940,28.0,27.0,1,1,Water_Stress
96.4,3270,26.2,58.8,1,5,Over_Watering
30.8,4361,25.2,60.9,5,1,Water_Stress
76.8,742,20.3,90.0,3,4,Fungal_Risk
31.7,2134,36.8,40.5,4,3,Heat_Stress
40.4,4682,22.8,64.2,5,0,Healthy
70.0,910,23.8,88.4,1,4,Fungal_Risk
92.5,844,23.6,85.0,4,2,Root_Rot_Risk
65.4,234,17.4,80.0,4,6,Light_Deficiency
56.7,3252,21.0,82.7,1,0,Healthy
54.2,161,20.9,53.3,5,6,Light_Deficiency
71.3,572,19.5,63.7,5,6,Light_Deficiency
91.9,930,17.5,85.1,1,2,Root_Rot_Risk
87.8,3509,18.9,89.4,2,5,Over_Watering
44.1,1922,34.5,36.0,0,1,Water_Stress
63.9,548,25.8,98.1,1,4,Fungal_Risk
68.4,648,23.3,87.1,1,4,Fungal_Risk
47.8,672,24.5,72.3,1,6,Light_Deficiency
67.9,1131,21.0,74.5,0,0,Healthy
50.5,780,21.6,64.4,1,6,Light_Deficiency
61.4,3953,26.3,76.5,1,0,Healthy
95.0,1994,17.4,90.7,4,2,Root_Rot_Risk
14.2,1039,22.7,68.8,1,1,Water_Stress
34.6,4657,42.6,26.0,0,3,Heat_Stress
43.6,2939,32.9,39.7,4,3,Heat_Stress
24.2,5699,27.2,44.2,2,1,Water_Stress
53.3,4713,24.1,57.4,3,0,Healthy
30.3,5989,29.9,42.9,5,1,Water_Stress
99.1,1676,22.9,74.3,0,5,Over_Watering
52.4,4807,25.0,56.3,3,0,Healthy
70.3,695,19.0,73.2,4,6,Light_Deficiency
42.7,4934,26.6,50.7,0,1,Water_Stress
86.1,1708,22.8,86.8,4,2,Root_Rot_Risk
22.5,3403,24.3,69.3,2,1,Water_Stress
99.1,997,17.9,95.3,3,2,Root_Rot_Risk
69.5,108,14.9,71.4,5,6,Light_Deficiency
60.5,1106,21.6,90.1,3,4,Fungal_Risk
65.8,3928,28.3,50.0,2,0,Healthy
86.9,740,26.9,87.0,0,2,Root_Rot_Risk
56.5,4905,20.8,58.8,4,0,Healthy
75.4,990,25.5,98.7,2,4,Fungal_Risk
100.0,819,19.3,83.7,4,2,Root_Rot_Risk
72.8,161,23.2,93.7,3,4,Fungal_Risk
93.9,960,24.1,86.6,0,5,Over_Watering
40.9,3489,34.0,21.7,0,3,Heat_Stress
62.4,4601,23.4,58.0,2,0,Healthy
61.7,4673,27.5,72.3,2,0,Healthy
62.2,3664,24.0,63.8,5,0,Healthy
66.2,5053,28.4,68.2,2,0,Healthy
73.5,992,22.3,96.9,4,4,Fungal_Risk
90.0,1167,19.6,86.7,4,2,Root_Rot_Risk
46.7,1288,35.5,23.3,1,3,Heat_Stress
99.4,3624,20.6,56.8,0,5,Over_Watering
79.5,859,25.6,85.7,1,4,Fungal_Risk
32.0,4571,36.8,44.0,0,1,Water_Stress
86.8,1411,23.5,95.0,2,2,Root_Rot_Risk
14.7,2930,37.5,57.3,4,1,Water_Stress
75.9,504,20.8,94.1,3,4,Fungal_Risk
22.9,1058,36.6,39.3,5,1,Water_Stress
41.5,2853,36.6,24.6,2,3,Heat_Stress
71.4,970,21.1,45.3,2,6,Light_Deficiency
9.8,2916,32.4,50.6,2,1,Water_Stress
28.5,3763,33.2,19.7,4,3,Heat_Stress
79.6,1825,22.6,79.5,0,0,Healthy
85.8,4285,23.4,83.9,1,5,Over_Watering
50.8,4283,38.1,21.1,3,3,Heat_Stress
90.6,2302,23.1,74.8,1,5,Over_Watering
26.0,5844,20.9,35.2,2,1,Water_Stress
65.4,1349,21.3,79.7,0,0,Healthy
34.4,4558,32.6,72.5,1,1,Water_Stress
87.5,1240,17.3,90.0,4,2,Root_Rot_Risk
26.4,2264,28.3,30.8,1,1,Water_Stress
87.8,4016,27.0,77.8,3,5,Over_Watering
47.1,3592,24.3,65.2,4,0,Healthy
87.6,3465,20.9,58.5,1,5,Over_Watering
73.0,4788,26.4,61.7,3,0,Healthy
62.9,637,21.3,90.0,2,4,Fungal_Risk
97.3,238,18.5,87.9,0,2,Root_Rot_Risk
93.7,300,20.6,94.6,1,2,Root_Rot_Risk
92.9,621,28.0,83.7,0,5,Over_Watering
62.5,2371,23.9,75.7,1,0,Healthy
55.2,2737,36.4,23.1,2,3,Heat_Stress
55.9,4829,25.6,58.8,3,0,Healthy
82.9,1921,20.7,71.9,0,0,Healthy
70.3,5665,22.0,58.3,3,0,Healthy
54.6,3789,38.2,36.0,5,3,Heat_Stress
67.1,253,22.1,98.1,4,4,Fungal_Risk
34.9,4985,33.5,32.0,2,3,Heat_Stress
72.9,202,18.3,85.7,2,4,Fungal_Risk
77.9,456,18.2,87.2,0,4,Fungal_Risk
28.5,4179,36.1,18.4,0,3,Heat_Stress
98.4,699,23.2,99.4,4,2,Root_Rot_Risk
69.5,521,25.6,91.6,2,4,Fungal_Risk
69.2,1149,18.2,85.2,1,4,Fungal_Risk
38.4,5304,40.9,31.0,3,3,Heat_Stress
96.4,503,23.1,79.6,0,2,Root_Rot_Risk
58.1,4956,23.6,66.3,4,0,Healthy
45.7,385,18.8,56.8,2,6,Light_Deficiency
65.1,3104,23.2,65.3,1,0,Healthy
94.6,232,20.8,83.3,0,2,Root_Rot_Risk
28.6,5331,24.7,56.2,3,1,Water_Stress
91.4,3702,19.8,73.1,4,5,Over_Watering
72.7,1676,20.4,71.9,0,0,Healthy
41.3,3713,38.1,36.4,1,3,Heat_Stress
43.3,3895,20.8,77.9,5,0,Healthy
51.6,564,14.2,47.7,2,6,Light_Deficiency
74.5,4468,23.7,64.9,2,0,Healthy
60.0,333,17.7,55.8,1,6,Light_Deficiency
94.7,1005,22.9,96.2,0,2,Root_Rot_Risk
57.0,4853,26.2,57.1,3,0,Healthy
37.8,6233,32.1,33.2,3,3,Heat_Stress
77.0,940,21.4,74.5,0,0,Healthy
72.2,680,18.6,87.7,3,4,Fungal_Risk
65.0,2890,20.3,73.9,1,0,Healthy
61.5,3299,25.1,73.3,1,0,Healthy
78.1,1369,22.3,93.5,1,4,Fungal_Risk
99.4,1821,21.7,75.4,0,5,Over_Watering
56.5,590,19.9,70.1,3,6,Light_Deficiency
24.8,6190,22.4,57.5,4,1,Water_Stress
92.1,2922,23.8,63.4,5,5,Over_Watering
95.5,4054,24.4,87.3,4,5,Over_Watering
37.7,4617,42.4,38.3,3,3,Heat_Stress
98.6,913,17.8,79.3,3,2,Root_Rot_Risk
76.5,1565,19.2,73.1,0,0,Healthy
37.9,1135,35.2,30.8,4,3,Heat_Stress
34.9,2620,37.9,33.4,1,3,Heat_Stress
44.2,1133,36.7,27.8,1,3,Heat_Stress
59.2,4105,40.1,21.2,4,3,Heat_Stress
55.4,155,23.8,62.1,0,6,Light_Deficiency
55.8,165,15.1,48.4,0,6,Light_Deficiency
78.9,1433,24.3,93.0,4,4,Fungal_Risk
56.5,957,14.5,55.5,2,6,Light_Deficiency
66.2,744,25.9,96.4,3,4,Fungal_Risk
62.0,393,19.9,56.0,5,6,Light_Deficiency
36.1,3484,36.7,24.0,1,3,Heat_Stress
81.7,972,17.5,96.0,2,4,Fungal_Risk
79.5,792,25.3,87.4,4,4,Fungal_Risk
52.7,3988,21.0,62.8,5,0,Healthy
72.6,1371,22.5,89.6,2,4,Fungal_Risk
79.8,1654,26.2,71.7,0,0,Healthy
9.6,5459,22.5,37.1,4,1,Water_Stress
38.2,5926,42.9,35.2,5,3,Heat_Stress
50.3,4244,22.8,62.3,5,0,Healthy
66.7,68,19.6,50.5,0,6,Light_Deficiency
48.3,981,22.8,78.0,2,6,Light_Deficiency
46.9,227,15.8,76.3,0,6,Light_Deficiency
35.7,2556,31.5,47.1,1,1,Water_Stress
77.3,490,17.9,91.5,1,4,Fungal_Risk
61.3,560,19.2,86.3,0,4,Fungal_Risk
95.1,1457,20.8,85.1,2,2,Root_Rot_Risk
75.4,987,25.4,89.3,1,4,Fungal_Risk
98.8,1357,19.8,82.3,4,2,Root_Rot_Risk
77.5,3901,20.4,81.0,1,0,Healthy
39.5,1403,25.6,71.9,0,1,Water_Stress
72.4,732,17.1,74.0,0,6,Light_Deficiency
95.3,562,22.3,90.6,1,2,Root_Rot_Risk
79.7,945,23.5,98.1,0,4,Fungal_Risk
39.2,5440,32.2,42.0,1,1,Water_Stress
93.2,1174,20.3,66.4,1,5,Over_Watering
27.0,2712,35.2,30.2,4,3,Heat_Stress
35.1,3818,42.5,35.2,5,3,Heat_Stress
95.6,942,24.5,90.6,2,2,Root_Rot_Risk
92.5,3190,27.8,72.2,0,5,Over_Watering
49.5,338,25.6,59.8,0,6,Light_Deficiency
86.7,1106,19.0,86.0,2,2,Root_Rot_Risk
36.3,1830,40.1,22.4,5,3,Heat_Stress
48.4,747,23.0,72.3,1,6,Light_Deficiency
95.3,1536,18.6,97.4,0,2,Root_Rot_Risk
53.4,2041,38.4,18.9,2,3,Heat_Stress
53.4,4715,24.1,63.2,2,0,Healthy
82.7,1478,23.2,72.3,0,0,Healthy
15.4,5371,36.5,71.6,3,1,Water_Stress
62.5,4909,23.5,60.5,3,0,Healthy
55.9,3383,21.8,69.1,5,0,Healthy
66.0,765,14.3,71.3,4,6,Light_Deficiency
62.1,572,22.1,99.8,2,4,Fungal_Risk
66.5,1403,18.6,92.5,4,4,Fungal_Risk
66.2,403,17.9,76.1,1,6,Light_Deficiency
67.6,797,19.4,87.9,1,4,Fungal_Risk
78.4,977,23.8,94.4,3,4,Fungal_Risk
91.7,1917,22.2,83.4,4,2,Root_Rot_Risk
87.6,777,25.6,60.4,0,5,Over_Watering
26.1,6310,37.7,71.3,5,1,Water_Stress
54.2,4957,21.5,59.6,4,0,Healthy
65.4,4787,23.3,64.8,3,0,Healthy
85.8,1960,25.1,98.2,2,2,Root_Rot_Risk
89.8,3392,21.5,71.5,2,5,Over_Watering
52.6,1690,35.6,21.9,1,3,Heat_Stress
68.4,339,16.9,63.4,1,6,Light_Deficiency
70.1,5035,27.7,61.5,3,0,Healthy
64.6,426,25.8,95.3,3,4,Fungal_Risk
95.0,1319,17.9,82.4,4,2,Root_Rot_Risk
32.6,1239,35.1,53.5,3,1,Water_Stress
53.5,3841,22.1,56.9,5,0,Healthy
66.2,4603,22.3,69.0,4,0,Healthy
86.5,1415,22.7,88.6,1,5,Over_Watering
74.5,338,15.4,67.3,3,6,Light_Deficiency
10.4,2610,25.6,43.8,3,1,Water_Stress
100.0,827,25.3,68.8,2,5,Over_Watering
57.3,663,23.6,62.2,5,6,Light_Deficiency
36.0,1605,34.6,31.4,0,3,Heat_Stress
66.6,630,19.7,68.0,4,6,Light_Deficiency
39.9,541,21.2,30.0,0,1,Water_Stress
63.1,296,18.1,85.6,3,4,Fungal_Risk
53.0,2880,39.6,25.5,2,3,Heat_Stress
91.8,1098,24.6,89.1,1,5,Over_Watering
26.4,2946,40.0,25.4,3,3,Heat_Stress
92.5,779,26.3,87.5,2,2,Root_Rot_Risk
88.6,1908,18.8,85.6,1,2,Root_Rot_Risk
67.7,600,17.1,47.6,2,6,Light_Deficiency
91.3,4982,19.1,61.6,1,5,Over_Watering
72.4,1157,22.0,61.8,0,0,Healthy
94.1,2652,24.9,75.6,0,5,Over_Watering
82.3,1265,26.2,72.5,0,0,Healthy
30.1,3358,40.7,30.9,3,3,Heat_Stress
92.2,725,22.0,89.4,2,2,Root_Rot_Risk
19.8,3078,31.7,25.0,2,1,Water_Stress
86.7,1600,20.9,78.2,4,2,Root_Rot_Risk
78.5,246,21.7,91.8,1,4,Fungal_Risk
34.5,2870,22.0,40.5,3,1,Water_Stress
