moisture_pct,lux,temperature,humidity_pct,diagnosis
94.63,1283.1,21.49,81.51,Root_Rot_Risk
53.16,758.28,24.6,61.52,Nutrient_Deficiency
88.48,1112.66,22.29,92.97,Root_Rot_Risk
66.72,3605.87,24.68,71.47,Healthy
66.34,368.4,17.17,73.6,Light_Deficiency
29.37,2471.53,19.59,65.18,Water_Stress
48.48,2478.54,24.11,54.12,Nutrient_Deficiency
50.26,2813.48,21.25,52.46,Nutrient_Deficiency
55.36,2082.62,22.75,69.74,Nutrient_Deficiency
72.39,949.55,24.69,90.96,Fungal_Risk
46.4,5269.4,38.67,32.63,Heat_Stress
96.48,829.44,22.39,88.47,Root_Rot_Risk
42.75,2357.81,20.45,68.06,Nutrient_Deficiency
93.26,1442.28,23.69,88.89,Root_Rot_Risk
67.02,3964.63,23.03,63.61,Healthy
91.12,1002.57,22.05,83.81,Root_Rot_Risk
75.74,1158.38,20.81,88.11,Fungal_Risk
95.59,779.76,20.64,92.3,Root_Rot_Risk
95.61,952.47,24.38,85.48,Root_Rot_Risk
27.58,3741.68,17.55,57.4,Water_Stress
66.87,3426.16,26.25,71.35,Healthy
20.2,4459.76,28.15,55.12,Water_Stress
88.33,1426.43,23.22,85.56,Root_Rot_Risk
69.44,4205.58,20.88,78.92,Healthy
58.21,533.88,19.81,70.76,Light_Deficiency
90.04,1948.16,23.56,89.08,Root_Rot_Risk
60.78,3786.1,25.4,67.77,Healthy
59.44,758.52,23.18,61.2,Nutrient_Deficiency
43.02,6251.03,35.75,23.62,Heat_Stress
41.08,3240.2,36.75,27.59,Heat_Stress
52.44,682.16,16.4,45.63,Light_Deficiency
43.26,5502.57,39.52,29.14,Heat_Stress
46.52,1527.41,20.58,74.16,Nutrient_Deficiency
64.88,4940.19,25.11,74.84,Healthy
12.3,2420.38,17.73,57.18,Water_Stress
75.7,1330.91,21.42,92.89,Fungal_Risk
67.99,4098.73,21.56,67.25,Healthy
63.11,757.22,20.12,91.67,Fungal_Risk
69.63,417.64,19.45,77.16,Light_Deficiency
69.42,944.15,20.72,95.8,Fungal_Risk
65.11,3778.86,19.7,74.36,Healthy
66.62,901.89,22.37,89.0,Fungal_Risk
67.14,3936.37,26.85,67.93,Healthy
73.77,1110.08,20.16,94.1,Fungal_Risk
13.59,2767.72,30.91,56.13,Water_Stress
65.28,363.78,19.32,65.99,Light_Deficiency
88.35,1120.88,18.81,85.88,Root_Rot_Risk
19.62,1288.7,20.16,65.28,Water_Stress
67.26,639.12,23.17,83.66,Light_Deficiency
63.38,240.43,20.48,56.07,Light_Deficiency
74.04,982.55,20.21,91.28,Fungal_Risk
66.17,3968.22,18.95,69.85,Healthy
65.34,2266.4,22.85,75.23,Nutrient_Deficiency
65.88,1265.51,19.64,94.9,Fungal_Risk
61.9,922.21,22.92,96.08,Fungal_Risk
56.78,638.37,21.03,55.7,Nutrient_Deficiency
58.97,751.33,22.03,75.58,Light_Deficiency
94.05,1777.12,18.82,84.83,Root_Rot_Risk
74.68,875.92,23.95,88.31,Fungal_Risk
91.36,1129.1,23.0,92.26,Root_Rot_Risk
92.68,730.98,20.46,86.47,Root_Rot_Risk
54.27,2836.9,19.69,53.49,Nutrient_Deficiency
51.51,1513.31,20.01,57.96,Nutrient_Deficiency
51.64,620.97,23.03,69.39,Light_Deficiency
71.45,1274.4,21.94,90.61,Fungal_Risk
61.83,1821.38,24.52,71.81,Nutrient_Deficiency
64.82,4262.43,23.8,67.53,Healthy
53.91,5520.28,35.6,25.26,Heat_Stress
48.59,3029.56,21.14,52.11,Nutrient_Deficiency
63.3,491.14,19.53,50.51,Light_Deficiency
61.6,448.64,16.2,71.95,Light_Deficiency
38.14,4251.54,32.12,28.64,Heat_Stress
69.94,4075.64,24.32,70.0,Healthy
23.99,2057.8,18.15,25.56,Water_Stress
71.69,310.31,23.24,91.7,Fungal_Risk
47.8,1213.71,21.34,44.79,Nutrient_Deficiency
60.06,4357.18,18.49,70.09,Healthy
62.45,3535.08,20.89,60.61,Healthy
37.26,3907.38,36.24,32.97,Heat_Stress
94.58,644.57,20.04,84.56,Root_Rot_Risk
73.19,958.04,21.76,87.78,Fungal_Risk
48.89,2996.32,34.66,35.7,Heat_Stress
93.28,1556.06,24.47,86.67,Root_Rot_Risk
65.18,841.6,21.48,90.48,Fungal_Risk
18.62,4333.6,23.75,56.49,Water_Stress
89.2,1011.42,22.61,87.22,Root_Rot_Risk
91.85,974.82,24.48,84.95,Root_Rot_Risk
54.34,1725.15,23.64,67.76,Nutrient_Deficiency
39.85,2000.62,36.14,24.03,Heat_Stress
40.41,1280.68,35.7,28.12,Heat_Stress
53.12,415.99,20.55,80.66,Light_Deficiency
62.85,3780.06,24.78,72.63,Healthy
25.17,4895.12,19.97,72.78,Water_Stress
72.67,884.01,21.59,91.51,Fungal_Risk
69.73,960.94,22.1,90.88,Fungal_Risk
16.59,3728.92,15.95,51.39,Water_Stress
57.37,821.94,23.86,45.36,Light_Deficiency
58.74,2934.94,23.59,67.82,Nutrient_Deficiency
78.74,672.92,22.1,94.62,Fungal_Risk
67.67,3597.9,22.55,73.21,Healthy
57.03,3500.2,23.7,77.43,Nutrient_Deficiency
35.09,4683.45,34.97,32.1,Heat_Stress
51.42,1014.15,22.71,73.77,Nutrient_Deficiency
62.18,623.19,21.08,76.21,Light_Deficiency
62.59,4013.35,26.19,71.44,Healthy
63.98,2040.13,23.09,76.04,Nutrient_Deficiency
65.75,4025.55,26.38,65.27,Healthy
69.63,1013.77,21.38,88.11,Fungal_Risk
51.14,532.07,16.92,68.35,Light_Deficiency
37.37,4839.07,33.82,36.67,Heat_Stress
67.36,1543.29,22.43,78.83,Nutrient_Deficiency
73.33,980.46,19.73,89.97,Fungal_Risk
14.64,2356.1,18.88,52.34,Water_Stress
26.43,3106.34,22.4,46.21,Water_Stress
90.67,752.19,20.48,82.52,Root_Rot_Risk
68.21,695.92,22.79,96.15,Fungal_Risk
40.41,7025.44,38.55,31.08,Heat_Stress
36.51,1496.74,36.11,32.47,Heat_Stress
65.11,3090.68,23.07,70.89,Healthy
94.47,922.09,21.36,87.95,Root_Rot_Risk
73.12,1368.32,23.69,91.62,Fungal_Risk
59.38,446.45,20.37,80.56,Light_Deficiency
72.47,1098.4,22.35,94.84,Fungal_Risk
48.97,1647.51,21.72,60.81,Nutrient_Deficiency
93.79,1437.54,21.82,83.62,Root_Rot_Risk
92.25,1121.27,20.47,93.46,Root_Rot_Risk
58.43,602.53,18.26,47.27,Light_Deficiency
88.99,764.9,19.24,89.63,Root_Rot_Risk
67.38,700.13,23.11,62.62,Light_Deficiency
90.12,1548.2,21.76,89.2,Root_Rot_Risk
51.58,2608.85,19.31,53.32,Nutrient_Deficiency
66.05,531.46,20.87,74.53,Light_Deficiency
24.06,1638.01,26.79,52.86,Water_Stress
89.58,884.53,20.36,87.31,Root_Rot_Risk
20.78,2348.13,25.56,45.31,Water_Stress
71.2,762.5,18.63,90.78,Fungal_Risk
70.82,593.84,22.66,93.4,Fungal_Risk
94.16,507.73,21.22,89.95,Root_Rot_Risk
92.55,1484.09,22.03,88.69,Root_Rot_Risk
39.01,4536.13,36.01,27.42,Heat_Stress
62.74,392.76,21.48,57.57,Light_Deficiency
59.25,348.91,18.85,56.15,Light_Deficiency
15.96,1578.3,24.64,63.24,Water_Stress
66.19,3221.74,24.14,67.66,Healthy
64.76,4046.76,24.21,65.28,Healthy
30.16,3408.89,27.77,41.43,Water_Stress
63.54,4048.89,18.9,71.1,Healthy
69.52,554.32,23.55,93.32,Fungal_Risk
66.84,3907.77,23.54,69.42,Healthy
10.25,4539.71,26.23,34.36,Water_Stress
57.08,598.35,21.69,55.72,Light_Deficiency
87.0,1163.9,20.54,84.23,Root_Rot_Risk
98.72,1502.64,24.68,87.09,Root_Rot_Risk
57.04,652.97,18.77,56.86,Light_Deficiency
89.33,1691.43,22.85,89.69,Root_Rot_Risk
57.39,2307.21,25.44,82.99,Nutrient_Deficiency
39.8,3528.08,38.77,32.58,Heat_Stress
73.55,778.19,20.42,87.72,Fungal_Risk
48.14,4262.41,37.27,31.11,Heat_Stress
59.25,758.74,23.82,58.27,Light_Deficiency
65.29,402.82,17.2,78.06,Light_Deficiency
63.58,857.96,23.53,67.06,Light_Deficiency
64.07,141.91,17.48,42.64,Light_Deficiency
34.14,2903.99,37.93,32.92,Heat_Stress
60.87,325.14,20.47,84.87,Light_Deficiency
51.54,1905.14,25.06,84.08,Nutrient_Deficiency
15.21,3393.08,29.26,54.99,Water_Stress
61.53,3886.27,19.09,73.05,Healthy
64.52,2803.78,22.38,67.67,Nutrient_Deficiency
45.08,3490.62,23.39,64.51,Nutrient_Deficiency
23.83,4549.29,32.45,63.97,Water_Stress
40.92,3704.42,32.12,22.2,Heat_Stress
60.19,2327.1,22.32,72.58,Nutrient_Deficiency
61.71,220.22,21.3,80.77,Light_Deficiency
53.0,875.01,20.87,73.66,Nutrient_Deficiency
31.01,3768.04,37.61,39.69,Heat_Stress
68.87,856.33,20.06,93.21,Fungal_Risk
32.56,5141.99,37.26,34.32,Heat_Stress
68.38,4020.45,22.33,72.64,Healthy
57.45,1519.82,25.45,72.12,Nutrient_Deficiency
36.75,6088.15,38.5,23.27,Heat_Stress
91.15,1616.72,18.75,87.76,Root_Rot_Risk
59.98,388.09,20.34,64.08,Light_Deficiency
93.92,1845.87,22.52,92.16,Root_Rot_Risk
87.84,610.28,22.99,86.76,Root_Rot_Risk
41.58,4318.94,37.54,25.59,Heat_Stress
92.5,1682.1,22.26,85.44,Root_Rot_Risk
95.34,1711.16,21.28,83.1,Root_Rot_Risk
95.04,912.38,22.9,87.7,Root_Rot_Risk
21.27,3873.17,19.54,61.07,Water_Stress
93.72,1825.96,23.03,86.2,Root_Rot_Risk
46.44,962.47,37.43,37.96,Heat_Stress
63.22,3322.32,19.28,66.45,Healthy
70.97,702.35,24.35,94.46,Fungal_Risk
57.55,2617.42,23.05,56.06,Nutrient_Deficiency
65.79,234.71,18.31,63.83,Light_Deficiency
25.41,3190.19,25.42,82.24,Water_Stress
60.26,700.37,17.33,52.21,Light_Deficiency
58.85,1714.93,22.72,74.65,Nutrient_Deficiency
64.14,4207.69,22.89,61.53,Healthy
32.51,2331.58,27.56,49.37,Water_Stress
89.15,1460.17,21.38,94.73,Root_Rot_Risk
52.46,2590.82,39.65,29.35,Heat_Stress
68.53,807.11,24.05,90.14,Fungal_Risk
52.23,211.56,21.51,70.88,Light_Deficiency
43.97,3791.28,35.3,28.2,Heat_Stress
46.16,1683.26,20.82,65.75,Nutrient_Deficiency
91.15,1301.92,19.75,94.33,Root_Rot_Risk
63.45,4086.39,20.71,70.0,Healthy
41.05,576.51,36.26,31.38,Heat_Stress
41.49,2578.44,23.6,72.46,Nutrient_Deficiency
66.26,3638.28,20.07,72.92,Healthy
46.11,6752.57,35.55,32.28,Heat_Stress
69.48,3982.68,18.72,74.41,Healthy
93.18,1101.14,22.8,90.33,Root_Rot_Risk
91.59,952.63,23.78,85.96,Root_Rot_Risk
52.51,1490.71,25.66,54.29,Nutrient_Deficiency
37.22,3856.49,36.81,32.12,Heat_Stress
72.07,886.75,24.92,95.22,Fungal_Risk
18.55,1914.67,17.99,53.16,Water_Stress
77.92,402.81,22.27,89.1,Fungal_Risk
57.54,1228.07,22.54,60.14,Nutrient_Deficiency
47.21,2205.21,20.29,71.85,Nutrient_Deficiency
62.01,4142.25,22.04,67.54,Healthy
20.6,2893.66,26.75,37.1,Water_Stress
62.81,3866.83,21.0,71.86,Healthy
39.47,3782.8,40.5,34.56,Heat_Stress
33.22,4742.75,25.32,63.5,Water_Stress
92.38,1464.54,23.31,84.96,Root_Rot_Risk
15.62,4553.85,23.01,73.56,Water_Stress
94.88,778.18,25.42,81.54,Root_Rot_Risk
17.86,1512.58,28.79,63.75,Water_Stress
44.2,2051.65,21.99,66.88,Nutrient_Deficiency
88.85,1711.02,22.52,86.66,Root_Rot_Risk
72.24,1198.26,21.69,92.32,Fungal_Risk
42.0,5713.23,34.8,31.8,Heat_Stress
37.63,4217.64,36.97,27.78,Heat_Stress
47.11,3207.82,37.18,30.11,Heat_Stress
44.0,6708.74,35.36,29.52,Heat_Stress
44.87,2979.65,22.58,71.7,Nutrient_Deficiency
68.56,1253.69,22.43,97.53,Fungal_Risk
26.41,4699.32,19.98,50.6,Water_Stress
67.5,4370.74,18.62,75.03,Healthy
92.33,1394.06,18.08,84.43,Root_Rot_Risk
29.11,5179.37,20.04,47.77,Water_Stress
62.99,550.77,20.59,62.81,Light_Deficiency
65.47,302.54,23.4,52.61,Light_Deficiency
65.33,608.1,22.65,86.59,Fungal_Risk
67.35,587.07,23.47,91.64,Fungal_Risk
48.38,2406.28,20.48,69.96,Nutrient_Deficiency
64.28,3743.68,19.52,65.58,Healthy
68.09,4650.6,26.76,79.02,Healthy
41.52,3359.2,32.59,22.16,Heat_Stress
63.39,3256.54,19.21,65.78,Healthy
14.56,5023.72,25.62,53.48,Water_Stress
60.33,3860.87,26.69,73.71,Healthy
67.64,652.92,19.3,62.67,Light_Deficiency
69.38,653.03,19.01,95.32,Fungal_Risk
88.23,1379.34,19.0,86.09,Root_Rot_Risk
69.87,1320.26,21.33,96.49,Fungal_Risk
15.62,6102.38,20.99,47.32,Water_Stress
60.46,349.19,22.69,64.57,Light_Deficiency
63.52,4007.2,24.3,68.11,Healthy
61.7,814.43,23.79,89.07,Fungal_Risk
89.73,1341.28,20.85,86.63,Root_Rot_Risk
57.95,2278.2,20.58,64.15,Nutrient_Deficiency
47.89,6542.11,34.99,26.93,Heat_Stress
62.51,983.4,20.6,85.71,Fungal_Risk
16.8,2999.73,31.2,43.76,Water_Stress
63.3,585.59,17.44,55.55,Light_Deficiency
61.82,4088.6,23.25,66.32,Healthy
61.36,778.41,22.18,91.46,Fungal_Risk
67.32,3760.9,19.12,66.11,Healthy
12.19,3365.27,23.53,60.42,Water_Stress
56.96,323.84,17.7,65.47,Light_Deficiency
37.56,3704.41,33.41,31.12,Heat_Stress
49.58,799.05,39.36,35.07,Heat_Stress
70.27,1370.92,24.68,92.08,Fungal_Risk
92.12,1076.41,20.67,91.52,Root_Rot_Risk
19.86,1452.85,25.62,62.35,Water_Stress
66.1,3552.52,24.57,61.82,Healthy
68.95,3921.98,22.63,65.63,Healthy
58.48,1861.02,19.28,74.32,Nutrient_Deficiency
57.06,828.15,25.19,66.66,Nutrient_Deficiency
62.05,4173.94,20.75,64.8,Healthy
48.91,4699.47,35.92,26.83,Heat_Stress
47.86,3128.93,21.5,64.76,Nutrient_Deficiency
89.12,1155.97,20.18,88.35,Root_Rot_Risk
66.97,337.1,16.98,63.17,Light_Deficiency
26.63,1593.66,15.4,50.88,Water_Stress
54.67,730.5,20.15,70.66,Light_Deficiency
47.9,2607.58,39.72,37.71,Heat_Stress
62.12,797.2,23.79,69.47,Light_Deficiency
56.14,556.66,16.18,73.4,Light_Deficiency
50.98,1865.96,25.46,63.48,Nutrient_Deficiency
91.61,1099.68,25.05,88.19,Root_Rot_Risk
75.99,731.16,23.93,95.07,Fungal_Risk
62.25,402.7,24.78,64.87,Light_Deficiency
48.37,1145.28,23.78,50.62,Nutrient_Deficiency
69.38,1076.22,24.85,89.39,Fungal_Risk
53.76,6941.52,38.55,32.41,Heat_Stress
61.11,611.27,24.54,89.75,Fungal_Risk
67.77,4645.18,21.36,61.99,Healthy
73.1,453.38,21.39,92.26,Fungal_Risk
68.14,212.51,23.77,61.62,Light_Deficiency
53.68,3784.46,41.35,24.8,Heat_Stress
55.56,982.93,20.71,56.41,Nutrient_Deficiency
93.9,956.05,22.8,90.39,Root_Rot_Risk
69.31,3931.91,22.47,75.58,Healthy
49.09,3597.75,33.63,28.41,Heat_Stress
27.26,2367.21,29.01,75.66,Water_Stress
92.91,1337.15,22.71,88.49,Root_Rot_Risk
59.73,740.88,21.93,48.97,Light_Deficiency
68.99,567.51,22.6,91.83,Fungal_Risk
50.88,3870.81,33.07,25.17,Heat_Stress
59.34,615.29,16.35,52.83,Light_Deficiency
60.57,189.02,21.45,71.65,Light_Deficiency
93.26,923.5,21.59,81.52,Root_Rot_Risk
65.75,3547.89,19.83,72.09,Healthy
36.91,5514.15,37.68,30.82,Heat_Stress
60.88,515.05,21.01,77.79,Light_Deficiency
58.58,543.56,19.0,59.77,Light_Deficiency
66.38,1328.93,21.37,75.0,Nutrient_Deficiency
68.86,1758.42,18.91,61.44,Nutrient_Deficiency
65.11,4638.85,23.06,68.78,Healthy
66.5,218.34,17.8,57.79,Light_Deficiency
66.06,776.1,21.44,89.92,Fungal_Risk
41.1,3176.59,21.55,62.92,Nutrient_Deficiency
95.26,1498.45,22.14,87.42,Root_Rot_Risk
15.26,4480.84,31.2,52.46,Water_Stress
12.46,3415.99,21.87,43.62,Water_Stress
55.07,2233.59,25.56,57.29,Nutrient_Deficiency
79.22,1151.65,22.77,91.76,Fungal_Risk
46.29,2893.25,18.88,57.65,Nutrient_Deficiency
19.82,3252.75,15.65,71.13,Water_Stress
16.71,2822.49,19.48,35.8,Water_Stress
55.86,1025.2,19.49,62.46,Nutrient_Deficiency
62.86,4097.72,19.86,67.54,Healthy
44.3,2133.95,23.03,53.61,Nutrient_Deficiency
92.66,1563.65,21.81,82.76,Root_Rot_Risk
66.22,646.0,20.45,92.93,Fungal_Risk
70.56,616.88,21.5,88.49,Fungal_Risk
67.11,4159.0,18.6,64.84,Healthy
95.86,1564.31,22.39,86.54,Root_Rot_Risk
23.21,3412.58,18.82,54.5,Water_Stress
28.7,3844.57,27.39,56.46,Water_Stress
62.39,625.3,17.06,68.71,Light_Deficiency
57.69,503.17,22.3,73.8,Light_Deficiency
86.78,796.18,23.16,86.86,Root_Rot_Risk
57.46,2196.01,20.99,68.3,Nutrient_Deficiency
50.66,2701.89,22.02,55.68,Nutrient_Deficiency
93.43,804.3,22.15,93.11,Root_Rot_Risk
63.3,709.5,16.5,65.67,Light_Deficiency
64.23,4017.68,21.46,69.71,Healthy
60.11,308.65,20.93,74.66,Light_Deficiency
95.13,1682.34,18.32,88.62,Root_Rot_Risk
62.95,4391.15,22.55,62.09,Healthy
51.26,768.26,22.16,63.09,Light_Deficiency
65.74,4336.21,23.52,66.74,Healthy
66.94,3264.58,18.55,75.35,Healthy
25.67,2364.43,29.37,68.84,Water_Stress
90.52,1527.63,22.63,89.56,Root_Rot_Risk
61.31,734.42,20.48,85.59,Fungal_Risk
94.97,893.2,23.62,82.69,Root_Rot_Risk
55.97,476.13,16.98,70.72,Light_Deficiency
63.68,2000.05,21.15,44.79,Nutrient_Deficiency
69.02,4445.08,22.78,72.7,Healthy
68.37,3413.3,21.34,67.31,Healthy
17.87,2510.9,29.91,46.61,Water_Stress
55.45,809.15,26.23,66.64,Nutrient_Deficiency
22.9,4912.66,20.61,39.35,Water_Stress
39.43,2957.03,36.26,29.21,Heat_Stress
51.58,7339.37,34.51,21.48,Heat_Stress
53.64,702.36,23.52,78.48,Nutrient_Deficiency
70.79,1228.33,23.94,94.44,Fungal_Risk
44.08,3583.14,37.51,37.96,Heat_Stress
57.32,431.92,20.89,64.11,Light_Deficiency
65.94,3457.82,25.51,76.95,Healthy
63.72,920.09,21.42,58.68,Light_Deficiency
36.82,5272.21,32.16,39.38,Heat_Stress
91.42,1895.22,21.68,83.92,Root_Rot_Risk
17.73,5253.3,14.14,60.54,Water_Stress
19.39,2935.41,28.95,44.08,Water_Stress
64.59,4913.83,22.9,70.25,Healthy
94.2,1208.42,23.82,91.31,Root_Rot_Risk
61.68,449.23,17.21,57.63,Light_Deficiency
62.31,605.24,19.16,62.14,Light_Deficiency
49.05,6035.66,32.38,24.19,Heat_Stress
93.16,1711.26,20.66,81.9,Root_Rot_Risk
67.86,3073.28,21.99,70.9,Healthy
60.35,4163.96,21.87,61.19,Healthy
61.8,4950.98,24.81,76.54,Healthy
60.39,4035.5,22.54,71.98,Healthy
91.93,1299.51,25.26,94.46,Root_Rot_Risk
44.52,3056.41,37.83,29.19,Heat_Stress
65.32,4031.67,21.15,74.41,Healthy
61.61,478.64,20.49,63.3,Light_Deficiency
65.45,3767.4,25.43,62.88,Healthy
66.72,3990.29,18.59,64.55,Healthy
15.23,3528.98,22.79,77.37,Water_Stress
37.57,5055.9,38.68,33.9,Heat_Stress
26.26,3587.75,26.99,32.8,Water_Stress
90.33,1141.29,20.57,84.2,Root_Rot_Risk
33.19,3300.05,35.76,36.6,Heat_Stress
65.18,558.0,17.97,66.28,Light_Deficiency
27.66,2383.78,17.41,61.34,Water_Stress
25.39,4484.36,21.02,62.59,Water_Stress
12.99,4379.74,24.57,64.43,Water_Stress
21.28,2872.64,18.8,81.02,Water_Stress
62.23,3400.29,19.12,70.61,Healthy
85.79,1251.4,23.59,84.17,Root_Rot_Risk
66.12,4162.08,23.54,71.56,Healthy
64.17,598.87,18.23,64.36,Light_Deficiency
20.25,3303.46,24.93,71.27,Water_Stress
64.58,344.9,23.26,57.2,Light_Deficiency
63.2,4884.47,21.08,64.12,Healthy
22.68,4312.0,27.32,51.81,Water_Stress
61.14,3827.35,24.3,70.77,Healthy
86.85,879.78,22.24,88.16,Root_Rot_Risk
12.36,5270.39,28.54,24.84,Water_Stress
25.82,4188.82,24.26,51.09,Water_Stress
67.76,4332.37,22.46,77.06,Healthy
94.94,1539.45,25.72,85.17,Root_Rot_Risk
55.24,337.64,18.15,69.7,Light_Deficiency
66.35,3879.28,25.05,66.52,Healthy
58.55,1038.05,23.45,54.05,Nutrient_Deficiency
43.51,1861.68,38.62,26.99,Heat_Stress
67.08,704.54,18.16,59.31,Light_Deficiency
29.19,4893.35,20.31,73.07,Water_Stress
66.04,3375.32,22.57,72.43,Healthy
21.95,2256.4,26.85,82.76,Water_Stress
41.52,2663.89,35.24,38.48,Heat_Stress
61.55,472.37,19.04,55.12,Light_Deficiency
77.2,1405.79,21.47,96.65,Fungal_Risk
62.55,1900.53,22.07,61.53,Nutrient_Deficiency
87.41,1173.16,20.47,89.15,Root_Rot_Risk
92.06,1556.1,18.3,83.96,Root_Rot_Risk
64.03,3307.29,23.5,74.19,Healthy
90.15,1392.16,19.9,88.03,Root_Rot_Risk
17.8,2840.01,17.36,61.99,Water_Stress
57.23,781.85,16.59,61.0,Light_Deficiency
69.32,4451.54,23.21,70.88,Healthy
56.49,1575.86,24.09,71.84,Nutrient_Deficiency
30.42,516.75,33.88,38.75,Heat_Stress
93.63,1421.72,23.03,92.71,Root_Rot_Risk
45.86,3340.46,24.89,59.35,Nutrient_Deficiency
62.48,3538.06,20.38,71.23,Healthy
65.59,659.07,21.93,89.55,Fungal_Risk
59.05,748.56,22.27,80.35,Light_Deficiency
97.83,1379.48,23.12,89.49,Root_Rot_Risk
79.57,1188.41,20.5,92.12,Fungal_Risk
65.66,789.78,23.49,93.61,Fungal_Risk
67.58,650.77,24.22,90.48,Fungal_Risk
49.64,2107.35,23.59,70.55,Nutrient_Deficiency
17.38,1957.78,25.14,59.27,Water_Stress
90.29,1907.91,22.42,84.02,Root_Rot_Risk
63.53,3646.12,20.49,65.09,Healthy
92.74,1436.25,21.95,82.56,Root_Rot_Risk
48.95,5761.44,34.72,35.4,Heat_Stress
66.85,199.97,22.22,65.15,Light_Deficiency
48.13,1951.99,22.33,69.94,Nutrient_Deficiency
66.6,896.43,16.09,56.56,Light_Deficiency
60.48,1328.66,23.32,91.98,Fungal_Risk
95.33,1144.36,22.07,90.37,Root_Rot_Risk
66.09,1042.22,24.59,97.69,Fungal_Risk
15.23,3642.95,25.29,56.79,Water_Stress
87.85,1550.98,25.5,92.49,Root_Rot_Risk
23.25,1410.76,28.04,54.88,Water_Stress
64.0,2770.78,21.71,64.45,Nutrient_Deficiency
31.88,5086.74,22.82,49.64,Water_Stress
93.94,855.1,22.44,83.55,Root_Rot_Risk
56.35,1702.52,22.36,52.36,Nutrient_Deficiency
75.11,1205.76,22.51,94.58,Fungal_Risk
37.75,5001.9,35.98,29.26,Heat_Stress
57.51,2049.92,24.0,65.45,Nutrient_Deficiency
97.29,958.12,22.91,88.49,Root_Rot_Risk
46.96,2821.45,39.41,37.35,Heat_Stress
89.58,988.87,22.04,91.36,Root_Rot_Risk
66.48,1226.34,21.14,88.34,Fungal_Risk
70.63,1024.85,22.1,96.56,Fungal_Risk
61.32,497.96,21.3,89.85,Fungal_Risk
69.99,638.09,24.1,92.87,Fungal_Risk
34.76,3733.59,34.05,22.34,Heat_Stress
94.99,1033.44,23.59,81.25,Root_Rot_Risk
54.85,1843.16,18.03,76.82,Nutrient_Deficiency
61.78,2282.44,21.63,53.94,Nutrient_Deficiency
48.96,2282.1,19.94,60.02,Nutrient_Deficiency
45.17,2391.92,18.3,74.03,Nutrient_Deficiency
61.87,802.17,21.42,63.19,Nutrient_Deficiency
23.0,2243.25,26.87,73.07,Water_Stress
14.21,2607.86,20.25,53.79,Water_Stress
66.34,1010.57,19.19,95.63,Fungal_Risk
16.39,2734.75,17.22,58.7,Water_Stress
86.97,1765.73,25.44,87.94,Root_Rot_Risk
59.09,694.4,17.28,65.42,Light_Deficiency
87.84,1620.28,21.18,81.45,Root_Rot_Risk
64.29,908.5,24.45,65.09,Light_Deficiency
49.57,5652.45,38.94,30.24,Heat_Stress
70.93,1066.21,18.14,90.68,Fungal_Risk
63.35,3524.74,23.55,65.11,Healthy
17.18,3670.15,22.11,48.82,Water_Stress
91.96,1185.3,19.36,80.62,Root_Rot_Risk
18.53,5267.42,26.18,37.97,Water_Stress
22.85,2778.59,30.29,60.24,Water_Stress
42.44,3746.98,38.37,31.25,Heat_Stress
48.89,2403.12,25.73,60.52,Nutrient_Deficiency
61.1,4418.63,21.86,73.87,Healthy
13.65,440.69,19.21,40.65,Water_Stress
28.92,2756.74,27.81,47.67,Water_Stress
63.99,3944.8,20.51,76.09,Healthy
62.6,866.28,19.01,55.81,Light_Deficiency
68.38,4814.54,20.2,69.63,Healthy
42.04,2523.06,36.56,24.03,Heat_Stress
64.97,3351.12,21.69,72.5,Healthy
54.63,219.33,33.69,30.5,Heat_Stress
67.74,660.98,21.28,91.87,Fungal_Risk
65.3,4890.99,20.38,64.38,Healthy
65.29,4361.13,22.12,66.26,Healthy
49.85,2172.2,24.12,47.3,Nutrient_Deficiency
89.38,1734.1,23.89,90.66,Root_Rot_Risk
90.82,1304.02,18.67,89.84,Root_Rot_Risk
66.4,3806.85,23.26,67.17,Healthy
95.7,818.65,22.19,83.04,Root_Rot_Risk
15.4,1600.95,25.31,40.88,Water_Stress
73.46,460.96,20.6,86.39,Fungal_Risk
65.79,3858.07,24.29,72.75,Healthy
56.09,606.1,21.99,57.69,Light_Deficiency
60.49,938.29,18.1,77.35,Light_Deficiency
60.71,4359.17,23.79,69.78,Healthy
63.91,1013.55,24.41,72.93,Nutrient_Deficiency
64.68,3148.86,20.83,69.25,Healthy
91.67,663.35,20.44,86.89,Root_Rot_Risk
60.29,763.64,24.85,64.82,Light_Deficiency
63.58,4383.53,22.46,67.7,Healthy
19.47,2372.31,20.64,67.56,Water_Stress
49.01,3977.04,38.54,38.61,Heat_Stress
59.25,2122.72,22.09,76.89,Nutrient_Deficiency
61.55,270.6,20.55,80.99,Light_Deficiency
26.81,3127.26,23.34,62.1,Water_Stress
54.55,1085.61,22.01,53.37,Nutrient_Deficiency
92.38,1328.32,19.69,89.87,Root_Rot_Risk
93.97,1429.97,22.93,87.28,Root_Rot_Risk
51.4,2614.05,21.92,69.02,Nutrient_Deficiency
18.03,4212.76,27.21,53.85,Water_Stress
26.3,4367.26,19.6,29.95,Water_Stress
20.29,3689.1,24.85,70.14,Water_Stress
93.87,849.78,19.04,91.46,Root_Rot_Risk
66.24,991.22,21.98,91.8,Fungal_Risk
44.04,4192.41,37.61,34.64,Heat_Stress
